row,osm_obj_type,id,latitude,longitude,unit,street_no,street_name,osm_tag,full_address,request_address,attached_buildings
162946,way,482919799,45.3628952,-75.6841492,,2829,Springland Drive,semi_detached_house,"2829 Springland drive, Ottawa, ON","2829 Springland drive, Ottawa, ON",2
162977,way,482919836,45.3634184,-75.6832961,,2849,Flannery Drive,semi_detached_house,"2849 Flannery drive, Ottawa, ON","2849 Flannery drive, Ottawa, ON",2
163138,way,482920009,45.3647258,-75.6809683,,56,Sandhurst Court,semi_detached_house,"56 Sandhurst court, Ottawa, ON","56 Sandhurst court, Ottawa, ON",2
163292,way,482920175,45.3652411,-75.679822,,2762,Colman Street,semi_detached_house,"2762 Colman street, Ottawa, ON","2762 Colman street, Ottawa, ON",2
163416,way,482920365,45.36563,-75.681569,,4,Sandhurst Court,semi_detached_house,"4 Sandhurst court, Ottawa, ON","4 Sandhurst court, Ottawa, ON",2
165098,way,483045387,45.4317949,-75.5688385,,28,Southpark Drive,semi_detached_house,"28 Southpark drive, Ottawa, ON","28 Southpark drive, Ottawa, ON",2
165159,way,483045462,45.4317458,-75.567972,,16,Southpark Drive,semi_detached_house,"16 Southpark drive, Ottawa, ON","16 Southpark drive, Ottawa, ON",2
165505,way,483045915,45.4345581,-75.5656859,,83,Bearbrook Road,semi_detached_house,"83 Bearbrook road, Ottawa, ON","83 Bearbrook road, Ottawa, ON",2
165788,way,483048053,45.3803286,-75.6766942,,1035,Aldéa Avenue,semi_detached_house,"1035 Aldéa avenue, Ottawa, ON","1035 Aldéa avenue, Ottawa, ON",2
165904,way,483056407,45.3901548,-75.6802126,,21,Harvard Avenue,semi_detached_house,"21 Harvard avenue, Ottawa, ON","21 Harvard avenue, Ottawa, ON",2
166332,way,483070228,45.3435054,-75.6608617,,2326,Shanegal Crescent,semi_detached_house,"2326 Shanegal crescent, Ottawa, ON","2326 Shanegal crescent, Ottawa, ON",2
166357,way,483070253,45.3440345,-75.6610088,,2297,Shanegal Crescent,semi_detached_house,"2297 Shanegal crescent, Ottawa, ON","2297 Shanegal crescent, Ottawa, ON",2
166829,way,483089764,45.3472543,-75.64751,,2525,Hunter's Point Crescent,semi_detached_house,"2525 Hunter's point crescent, Ottawa, ON","2525 Hunter's point crescent, Ottawa, ON",2
166935,way,483089880,45.3473457,-75.6474094,,2529,Hunter's Point Crescent,semi_detached_house,"2529 Hunter's point crescent, Ottawa, ON","2529 Hunter's point crescent, Ottawa, ON",2
167494,way,483105454,45.3815977,-75.6365284,,1839,Walkley Road,semi_detached_house,"1839 Walkley road, Ottawa, ON","1839 Walkley road, Ottawa, ON",2
168569,way,483215296,45.3580784,-75.6464756,,1368,Cahill Drive,semi_detached_house,"1368 Cahill drive, Ottawa, ON","1368 Cahill drive, Ottawa, ON",2
168725,way,483215457,45.3562578,-75.6449773,,3492,Southgate Road,semi_detached_house,"3492 Southgate road, Ottawa, ON","3492 Southgate road, Ottawa, ON",2
168728,way,483215460,45.3559258,-75.6468079,,3459,Southgate Road,semi_detached_house,"3459 Southgate road, Ottawa, ON","3459 Southgate road, Ottawa, ON",2
168777,way,483246202,45.3774234,-75.6726848,,2418,Falcon Avenue,semi_detached_house,"2418 Falcon avenue, Ottawa, ON","2418 Falcon avenue, Ottawa, ON",2
168934,way,483246438,45.375832,-75.6729555,,2463,Clémentine Boulevard,semi_detached_house,"2463 Clémentine boulevard, Ottawa, ON","2463 Clémentine boulevard, Ottawa, ON",2
168975,way,483246482,45.3815929,-75.6730764,,1110,Apolydore Avenue,semi_detached_house,"1110 Apolydore avenue, Ottawa, ON","1110 Apolydore avenue, Ottawa, ON",2
169055,way,483246571,45.3755057,-75.6729022,,2473,Clémentine Boulevard,semi_detached_house,"2473 Clémentine boulevard, Ottawa, ON","2473 Clémentine boulevard, Ottawa, ON",2
169179,way,483246709,45.3775306,-75.6737238,,2416,Clémentine Boulevard,semi_detached_house,"2416 Clémentine boulevard, Ottawa, ON","2416 Clémentine boulevard, Ottawa, ON",2
169482,way,483274839,45.390873,-75.6135907,,2395,Walkley Road,semi_detached_house,"2395 Walkley road, Ottawa, ON","2395 Walkley road, Ottawa, ON",2
169616,way,483275010,45.3943292,-75.613967,,2444,Tupper Avenue,semi_detached_house,"2444 Tupper avenue, Ottawa, ON","2444 Tupper avenue, Ottawa, ON",2
169697,way,483275135,45.3915533,-75.6118506,,2437,Walkley Road,semi_detached_house,"2437 Walkley road, Ottawa, ON","2437 Walkley road, Ottawa, ON",2
169842,way,483275304,45.3916375,-75.6116411,,2443,Walkley Road,semi_detached_house,"2443 Walkley road, Ottawa, ON","2443 Walkley road, Ottawa, ON",2
170904,way,483307127,45.4524196,-75.5934051,,833,Eastvale Drive,semi_detached_house,"833 Eastvale drive, Ottawa, ON","833 Eastvale drive, Ottawa, ON",2
171299,way,483310534,45.452088,-75.6033621,,2028,Gatineau View Crescent,semi_detached_house,"2028 Gatineau view crescent, Ottawa, ON","2028 Gatineau view crescent, Ottawa, ON",2
171302,way,483310537,45.4520614,-75.6009242,,2070,Gatineau View Crescent,semi_detached_house,"2070 Gatineau view crescent, Ottawa, ON","2070 Gatineau view crescent, Ottawa, ON",2
171540,way,483311345,45.4522274,-75.6008561,,698,La Vérendrye Drive,semi_detached_house,"698 La vérendrye drive, Ottawa, ON","698 La vérendrye drive, Ottawa, ON",2
173418,way,483660236,45.3620365,-75.6452561,,107,Greenboro Crescent,semi_detached_house,"107 Greenboro crescent, Ottawa, ON","107 Greenboro crescent, Ottawa, ON",2
175046,way,483712351,45.4372365,-75.638452,,771,Borthwick Avenue,semi_detached_house,"771 Borthwick avenue, Ottawa, ON","771 Borthwick avenue, Ottawa, ON",2
175121,way,483712628,45.4399551,-75.6381862,,704,Rainsford Avenue,semi_detached_house,"704 Rainsford avenue, Ottawa, ON","704 Rainsford avenue, Ottawa, ON",2
175261,way,483712820,45.4381822,-75.6389349,,741,Borthwick Avenue,semi_detached_house,"741 Borthwick avenue, Ottawa, ON","741 Borthwick avenue, Ottawa, ON",2
175307,way,483720025,45.4435519,-75.6273142,,698,Crystal Street,semi_detached_house,"698 Crystal street, Ottawa, ON","698 Crystal street, Ottawa, ON",2
175814,way,483735130,45.373965,-75.6626655,,2648,Alta Vista Drive,semi_detached_house,"2648 Alta vista drive, Ottawa, ON","2648 Alta vista drive, Ottawa, ON",2
176354,way,483739941,45.4339639,-75.6352662,,664,Gardenvale Road,semi_detached_house,"664 Gardenvale road, Ottawa, ON","664 Gardenvale road, Ottawa, ON",2
176368,way,483739984,45.4344099,-75.6379412,,851,Trojan Avenue,semi_detached_house,"851 Trojan avenue, Ottawa, ON","851 Trojan avenue, Ottawa, ON",2
177645,way,483996679,45.4460302,-75.6283438,,618 A,Hochelaga Street,semi_detached_house,"618 A Hochelaga street, Ottawa, ON","618 A Hochelaga street, Ottawa, ON",2
180879,way,484351658,45.4676708,-75.5525979,,1108,Burgundy Lane,semi_detached_house,"1108 Burgundy lane, Ottawa, ON","1108 Burgundy lane, Ottawa, ON",2
181367,way,484384637,45.4746867,-75.53329,,1113,Taffy Lane,semi_detached_house,"1113 Taffy lane, Ottawa, ON","1113 Taffy lane, Ottawa, ON",2
181442,way,484384726,45.4725151,-75.5317364,,1782,Stoneboat Crescent,semi_detached_house,"1782 Stoneboat crescent, Ottawa, ON","1782 Stoneboat crescent, Ottawa, ON",2
181453,way,484384737,45.4721755,-75.531558,,1790,Stoneboat Crescent,semi_detached_house,"1790 Stoneboat crescent, Ottawa, ON","1790 Stoneboat crescent, Ottawa, ON",2
181572,way,484384888,45.4743581,-75.5353067,,1101,St. Jovite Ridge,semi_detached_house,"1101 St. jovite ridge, Ottawa, ON","1101 St. jovite ridge, Ottawa, ON",2
181623,way,484384976,45.4726979,-75.5329902,,1739,Stoneboat Crescent,semi_detached_house,"1739 Stoneboat crescent, Ottawa, ON","1739 Stoneboat crescent, Ottawa, ON",2
181644,way,484385006,45.4719644,-75.5326014,,1723,Stoneboat Crescent,semi_detached_house,"1723 Stoneboat crescent, Ottawa, ON","1723 Stoneboat crescent, Ottawa, ON",2
181668,way,484385031,45.4752506,-75.5339985,,1129,Taffy Lane,semi_detached_house,"1129 Taffy lane, Ottawa, ON","1129 Taffy lane, Ottawa, ON",2
181743,way,484385114,45.4721388,-75.532727,,1727,Stoneboat Crescent,semi_detached_house,"1727 Stoneboat crescent, Ottawa, ON","1727 Stoneboat crescent, Ottawa, ON",2
184588,way,484564230,45.4764089,-75.5404389,,1121,St-Emmanuel Terrace,semi_detached_house,"1121 St-emmanuel terrace, Ottawa, ON","1121 St-emmanuel terrace, Ottawa, ON",2
184684,way,484564343,45.4761661,-75.5403252,,1115,St-Emmanuel Terrace,semi_detached_house,"1115 St-emmanuel terrace, Ottawa, ON","1115 St-emmanuel terrace, Ottawa, ON",2
184686,way,484564345,45.483091,-75.5314714,,984,Avignon Court,semi_detached_house,"984 Avignon court, Ottawa, ON","984 Avignon court, Ottawa, ON",2
185946,way,484711795,45.4848106,-75.5098161,,271,Pintail Terrace,semi_detached_house,"271 Pintail terrace, Ottawa, ON","271 Pintail terrace, Ottawa, ON",2
186055,way,484711923,45.4868171,-75.5165872,,825,Vinette Crescent,semi_detached_house,"825 Vinette crescent, Ottawa, ON","825 Vinette crescent, Ottawa, ON",2
186102,way,484711971,45.4852219,-75.5156648,,844,Borland Drive,semi_detached_house,"844 Borland drive, Ottawa, ON","844 Borland drive, Ottawa, ON",2
186145,way,484712021,45.4839967,-75.5156537,,866,Borland Drive,semi_detached_house,"866 Borland drive, Ottawa, ON","866 Borland drive, Ottawa, ON",2
186148,way,484712024,45.4865702,-75.5170302,,826,Vinette Crescent,semi_detached_house,"826 Vinette crescent, Ottawa, ON","826 Vinette crescent, Ottawa, ON",2
186167,way,484712043,45.4832899,-75.5152812,,878,Borland Drive,semi_detached_house,"878 Borland drive, Ottawa, ON","878 Borland drive, Ottawa, ON",2
186285,way,484712169,45.4849256,-75.5160211,,852,Borland Drive,semi_detached_house,"852 Borland drive, Ottawa, ON","852 Borland drive, Ottawa, ON",2
187080,way,484737278,45.471505,-75.5460515,,1131,Ste. Agathe Park,semi_detached_house,"1131 Ste. agathe park, Ottawa, ON","1131 Ste. agathe park, Ottawa, ON",2
187311,way,484737853,45.4678477,-75.5521577,,1100,Burgundy Lane,semi_detached_house,"1100 Burgundy lane, Ottawa, ON","1100 Burgundy lane, Ottawa, ON",2
187338,way,484737882,45.4683205,-75.5510288,,1072,Burgundy Lane,semi_detached_house,"1072 Burgundy lane, Ottawa, ON","1072 Burgundy lane, Ottawa, ON",2
187363,way,484737907,45.4718632,-75.5466834,,1119,Ste. Agathe Park,semi_detached_house,"1119 Ste. agathe park, Ottawa, ON","1119 Ste. agathe park, Ottawa, ON",2
187387,way,484737932,45.4718773,-75.5463216,,1123,Ste. Agathe Park,semi_detached_house,"1123 Ste. agathe park, Ottawa, ON","1123 Ste. agathe park, Ottawa, ON",2
187585,way,484749744,45.4853165,-75.5232854,,1212,Grenoble Crescent,semi_detached_house,"1212 Grenoble crescent, Ottawa, ON","1212 Grenoble crescent, Ottawa, ON",2
187668,way,484749842,45.4848528,-75.5224698,,1183,Grenoble Crescent,semi_detached_house,"1183 Grenoble crescent, Ottawa, ON","1183 Grenoble crescent, Ottawa, ON",2
187678,way,484749852,45.484448,-75.5279748,,1041,Château Crescent,semi_detached_house,"1041 Château crescent, Ottawa, ON","1041 Château crescent, Ottawa, ON",2
188164,way,484770420,45.4424301,-75.5312402,,6078,Pineglade Crescent,semi_detached_house,"6078 Pineglade crescent, Ottawa, ON","6078 Pineglade crescent, Ottawa, ON",2
188199,way,484770468,45.4420149,-75.5332452,,5947,Pineglade Crescent,semi_detached_house,"5947 Pineglade crescent, Ottawa, ON","5947 Pineglade crescent, Ottawa, ON",2
188880,way,485437727,45.4311045,-75.6866415,,237,York Street,semi_detached_house,"237 York street, Ottawa, ON","237 York street, Ottawa, ON",2
188954,way,486245581,45.2735062,-75.7546291,,46,Amherst Crescent,semi_detached_house,"46 Amherst crescent, Ottawa, ON","46 Amherst crescent, Ottawa, ON",2
188970,way,486245597,45.2761824,-75.7509314,,42,Alberni Street,semi_detached_house,"42 Alberni street, Ottawa, ON","42 Alberni street, Ottawa, ON",2
189004,way,486245631,45.2740555,-75.7521835,,54,Glacier Street,semi_detached_house,"54 Glacier street, Ottawa, ON","54 Glacier street, Ottawa, ON",2
189035,way,486245668,45.2833441,-75.7555856,,10,Ventnor Way,semi_detached_house,"10 Ventnor way, Ottawa, ON","10 Ventnor way, Ottawa, ON",2
189084,way,486245726,45.2789965,-75.7686379,,116,Larkin Drive,semi_detached_house,"116 Larkin drive, Ottawa, ON","116 Larkin drive, Ottawa, ON",2
189089,way,486245731,45.2781757,-75.7707446,,144 B,Larkin Drive,semi_detached_house,"144 B Larkin drive, Ottawa, ON","144 B Larkin drive, Ottawa, ON",2
189355,way,486590586,45.2496267,-75.7385322,,237,Brambling Way,semi_detached_house,"237 Brambling way, Ottawa, ON","237 Brambling way, Ottawa, ON",2
189451,way,507675349,45.292729,-75.7396673,,57,Sutcliffe Terrace,semi_detached_house,"57 Sutcliffe terrace, Ottawa, ON","57 Sutcliffe terrace, Ottawa, ON",2
189523,way,507675425,45.2932869,-75.7376981,,18,Montana Way,semi_detached_house,"18 Montana way, Ottawa, ON","18 Montana way, Ottawa, ON",2
189755,way,507861286,45.3692505,-75.7341805,,38,Crystal Park Crescent,semi_detached_house,"38 Crystal park crescent, Ottawa, ON","38 Crystal park crescent, Ottawa, ON",2
190695,way,523526493,45.482335,-75.5314332,,1003,Avignon Court,semi_detached_house,"1003 Avignon court, Ottawa, ON","1003 Avignon court, Ottawa, ON",2
191258,way,537564344,45.2780106,-75.9296792,,259,Mojave Crescent,semi_detached_house,"259 Mojave crescent, Ottawa, ON","259 Mojave crescent, Ottawa, ON",2
191381,way,537564467,45.2755607,-75.9292436,,330,Horseshoe Crescent,semi_detached_house,"330 Horseshoe crescent, Ottawa, ON","330 Horseshoe crescent, Ottawa, ON",2
191411,way,537564497,45.2752201,-75.9284145,,307,Horseshoe Crescent,semi_detached_house,"307 Horseshoe crescent, Ottawa, ON","307 Horseshoe crescent, Ottawa, ON",2
191448,way,537564545,45.270839,-75.9288584,,8,Amberlakes Drive,semi_detached_house,"8 Amberlakes drive, Ottawa, ON","8 Amberlakes drive, Ottawa, ON",2
